msg_id,timestamp_recv,msg_size_bytes
21131,1745256093.1599464,65160
21132,1745256093.1599734,65160
21133,1745256093.160011,65160
21134,1745256093.1600597,94120
21135,1745256093.160186,65160
21136,1745256093.1602452,65160
21137,1745256093.1602776,65160
21138,1745256093.160335,94120
21139,1745256093.16036,65160
21140,1745256093.1605601,65160
21141,1745256093.1606033,65160
21142,1745256093.1606367,65160
21143,1745256093.1606936,94120
21144,1745256093.1607184,74040
21145,1745256093.1707551,65160
21146,1745256093.1708302,65160
21147,1745256093.170888,65160
21148,1745256093.170939,65160
21149,1745256093.1709583,28960
21150,1745256093.1710236,65160
21151,1745256093.1710813,65160
21152,1745256093.1712701,65160
21153,1745256093.1712897,27512
21154,1745256093.1713407,37648
21155,1745256093.1714158,65160
21156,1745256093.1714683,65160
21157,1745256093.1714962,37648
21158,1745256093.1715684,95568
21159,1745256093.1715908,65160
21160,1745256093.1717615,65160
21161,1745256093.1717947,63904
21162,1745256093.1813734,65160
21163,1745256093.1814187,65160
21164,1745256093.1815014,65160
21165,1745256093.1815543,65160
21166,1745256093.1815817,40544
21167,1745256093.1816494,65160
21168,1745256093.1817102,65160
21169,1745256093.181768,65160
21170,1745256093.181967,65160
21171,1745256093.1820407,65160
21172,1745256093.1821008,65160
21173,1745256093.1821532,65160
21174,1745256093.18219,40544
21175,1745256093.1822612,65160
21176,1745256093.1823184,65160
21177,1745256093.1824172,79832
21178,1745256093.1919665,65160
21179,1745256093.1919944,65160
21180,1745256093.1920328,65160
21181,1745256093.1920617,65160
21182,1745256093.1920786,40544
21183,1745256093.1922271,65160
21184,1745256093.1922913,120184
21185,1745256093.1923351,115840
21186,1745256093.1923711,65160
21187,1745256093.1925383,65160
21188,1745256093.1925623,55024
21189,1745256093.1925945,65160
21190,1745256093.19262,50680
21191,1745256093.1926835,104448
21192,1745256093.2027302,65160
21193,1745256093.2028062,65160
21194,1745256093.2028646,65160
21195,1745256093.2029157,65160
21196,1745256093.2029517,40544
21197,1745256093.20301,65160
21198,1745256093.2030692,65160
21199,1745256093.20314,65160
21200,1745256093.2031975,65160
21201,1745256093.2032218,40544
21202,1745256093.2033067,65160
21203,1745256093.2033541,65160
21204,1745256093.2034106,65160
21205,1745256093.2034798,65160
21206,1745256093.2035036,40544
21207,1745256093.2036037,104448
21208,1745256093.2134004,65160
21209,1745256093.2134302,65160
21210,1745256093.2134788,65160
21211,1745256093.2135088,65160
21212,1745256093.2135289,46336
21213,1745256093.2136693,65160
21214,1745256093.2136967,65160
21215,1745256093.213745,65160
21216,1745256093.213775,65160
21217,1745256093.213798,46336
21218,1745256093.2138407,65160
21219,1745256093.2138698,65160
21220,1745256093.2139053,65160
21221,1745256093.2140062,198568
21222,1745256093.2241898,65160
21223,1745256093.2242486,65160
21224,1745256093.224279,55024
21225,1745256093.224365,75296
21226,1745256093.224423,46336
21227,1745256093.2244892,65160
21228,1745256093.2245426,65160
21229,1745256093.2246046,65160
21230,1745256093.2246733,111496
21231,1745256093.2247052,65160
21232,1745256093.224741,65160
21233,1745256093.2247708,65160
21234,1745256093.224805,65160
21235,1745256093.2248218,46336
21236,1745256093.2248847,87072
21237,1745256093.2349064,65160
21238,1745256093.2349517,65160
21239,1745256093.2350216,65160
21240,1745256093.2350748,65160
21241,1745256093.2351258,46336
21242,1745256093.2351916,65160
21243,1745256093.2352521,65160
21244,1745256093.235303,65160
21245,1745256093.235363,65160
21246,1745256093.2353938,46336
21247,1745256093.2354598,65160
21248,1745256093.2355292,65160
21249,1745256093.235582,65160
21250,1745256093.235638,65160
21251,1745256093.2356586,46336
21252,1745256093.2357202,87072
21253,1745256093.2455838,65160
21254,1745256093.245626,65160
21255,1745256093.245691,65160
21256,1745256093.2457464,65160
21257,1745256093.2458386,46336
21258,1745256093.2458956,65160
21259,1745256093.2459865,65160
21260,1745256093.246062,65160
21261,1745256093.2461221,65160
21262,1745256093.2461724,65160
21263,1745256093.2462227,56472
21264,1745256093.2463067,65160
21265,1745256093.246376,66608
21266,1745256093.2465942,65160
21267,1745256093.2466521,65160
21268,1745256093.2466865,56664
21269,1745256093.256408,65160
21270,1745256093.2564542,65160
21271,1745256093.2565374,65160
21272,1745256093.2565904,65160
21273,1745256093.2566452,59368
21274,1745256093.2566962,65160
21275,1745256093.2567291,65160
21276,1745256093.2567585,65160
21277,1745256093.2569358,65160
21278,1745256093.2569818,65160
21279,1745256093.2570143,65160
21280,1745256093.2570446,65160
21281,1745256093.2570763,59368
21282,1745256093.2571118,65160
21283,1745256093.2571425,65160
21284,1745256093.2571697,42184
21285,1745256093.2670665,65160
21286,1745256093.2671132,65160
21287,1745256093.267182,65160
21288,1745256093.2672348,65160
21289,1745256093.2673032,59368
21290,1745256093.2673678,65160
21291,1745256093.267423,65160
21292,1745256093.2674844,65160
21293,1745256093.2675455,65160
21294,1745256093.2676,65160
21295,1745256093.267666,59368
21296,1745256093.2677157,65160
21297,1745256093.2677464,65160
21298,1745256093.26778,65160
21299,1745256093.267846,107344
21300,1745256093.277775,65160
21301,1745256093.2778232,65160
21302,1745256093.2778904,65160
21303,1745256093.2779422,65160
21304,1745256093.277998,59368
21305,1745256093.2780755,65160
21306,1745256093.2781959,65160
21307,1745256093.2782757,65160
21308,1745256093.2783053,55024
21309,1745256093.2783825,75296
21310,1745256093.278432,59368
21311,1745256093.2785091,65160
21312,1745256093.2785625,65160
21313,1745256093.278611,55024
21314,1745256093.2786732,65160
21315,1745256093.2787127,52320
21316,1745256093.2883508,65160
21317,1745256093.2883952,65160
21318,1745256093.2884283,65160
21319,1745256093.2884617,65160
21320,1745256093.2884915,63712
21321,1745256093.2886271,65160
21322,1745256093.2886677,65160
21323,1745256093.2887151,65160
21324,1745256093.2887502,65160
21325,1745256093.2887793,63712
21326,1745256093.2888167,65160
21327,1745256093.2888482,65160
21328,1745256093.2888784,65160
21329,1745256093.28892,65160
21330,1745256093.2889748,98504
21331,1745256093.2891304,152
21332,1745256093.2993152,65160
21333,1745256093.2993612,65160
21334,1745256093.2994277,65160
21335,1745256093.2994792,65160
21336,1745256093.2995586,63712
21337,1745256093.2996182,65160
21338,1745256093.2996864,65160
21339,1745256093.2997692,65160
21340,1745256093.2998126,65160
21341,1745256093.2998462,65160
21342,1745256093.2998748,63712
21343,1745256093.2999094,65160
21344,1745256093.2999394,65160
21345,1745256093.3001158,65160
21346,1745256093.3001807,98656
21347,1745256093.3100436,65160
21348,1745256093.3100877,65160
21349,1745256093.310156,65160
21350,1745256093.3102088,65160
21351,1745256093.3102686,63712
21352,1745256093.310344,65160
21353,1745256093.310464,65160
21354,1745256093.3105235,65160
21355,1745256093.3105853,65160
21356,1745256093.3106358,65160
21357,1745256093.3107092,63712
21358,1745256093.3107672,65160
21359,1745256093.310806,65160
21360,1745256093.3108401,65160
21361,1745256093.3108945,98656
21362,1745256093.3206067,65160
21363,1745256093.3206446,65160
21364,1745256093.32068,65160
21365,1745256093.320713,65160
